"dB20(v(""/net6"" ?result ""ac"")) X","dB20(v(""/net6"" ?result ""ac"")) Y","phase(v(""/net6"" ?result ""ac"")) Y"
52601.72664,-9.170886243,0.001642196
52722.98614,-9.170886242,0.001645982
52844.52518,-9.170886242,0.001649776
52966.34439,-9.170886242,0.001653579
53088.44442,-9.170886242,0.001657391
53210.82593,-9.170886242,0.001661212
53333.48955,-9.170886242,0.001665041
53456.43594,-9.170886242,0.00166888
53579.66575,-9.170886242,0.001672727
53703.17964,-9.170886242,0.001676583
53826.97825,-9.170886242,0.001680448
53951.06225,-9.170886242,0.001684322
54075.43229,-9.170886242,0.001688204
54200.08904,-9.170886242,0.001692096
54325.03315,-9.170886242,0.001695997
54450.26528,-9.170886242,0.001699906
54575.78611,-9.170886242,0.001703825
54701.59629,-9.170886242,0.001707753
54827.69649,-9.170886241,0.00171169
54954.08739,-9.170886241,0.001715636
55080.76964,-9.170886241,0.00171959
55207.74393,-9.170886241,0.001723555
55335.01092,-9.170886241,0.001727528
55462.5713,-9.170886241,0.00173151
55590.42573,-9.170886241,0.001735502
55718.57489,-9.170886241,0.001739502
55847.01947,-9.170886241,0.001743512
55975.76015,-9.170886241,0.001747532
56104.7976,-9.170886241,0.00175156
56234.13252,-9.170886241,0.001755598
56363.76558,-9.170886241,0.001759645
56493.69748,-9.170886241,0.001763701
56623.9289,-9.170886241,0.001767767
56754.46054,-9.170886241,0.001771842
56885.29308,-9.17088624,0.001775927
57016.42723,-9.17088624,0.001780021
57147.86367,-9.17088624,0.001784124
57279.6031,-9.17088624,0.001788237
57411.64622,-9.17088624,0.001792359
57543.99373,-9.17088624,0.001796491
57676.64634,-9.17088624,0.001800632
57809.60474,-9.17088624,0.001804783
57942.86964,-9.17088624,0.001808944
58076.44175,-9.17088624,0.001813114
58210.32178,-9.17088624,0.001817293
58344.51043,-9.17088624,0.001821483
58479.00841,-9.17088624,0.001825682
58613.81645,-9.17088624,0.00182989
58748.93525,-9.170886239,0.001834109
58884.36554,-9.170886239,0.001838337
59020.10802,-9.170886239,0.001842574
59156.16342,-9.170886239,0.001846822
59292.53246,-9.170886239,0.001851079
59429.21586,-9.170886239,0.001855347
59566.21435,-9.170886239,0.001859624
59703.52866,-9.170886239,0.00186391
59841.15951,-9.170886239,0.001868207
59979.10763,-9.170886239,0.001872514
60117.37375,-9.170886239,0.00187683
60255.95861,-9.170886239,0.001881157
60394.86294,-9.170886239,0.001885493
60534.08748,-9.170886239,0.00188984
60673.63296,-9.170886238,0.001894197
60813.50013,-9.170886238,0.001898563
60953.68972,-9.170886238,0.00190294
61094.20249,-9.170886238,0.001907326
61235.03917,-9.170886238,0.001911723
61376.20052,-9.170886238,0.00191613
61517.68727,-9.170886238,0.001920547
61659.50019,-9.170886238,0.001924975
61801.64001,-9.170886238,0.001929412
61944.10751,-9.170886238,0.00193386
62086.90342,-9.170886238,0.001938318
62230.02852,-9.170886238,0.001942786
62373.48355,-9.170886238,0.001947265
62517.26928,-9.170886237,0.001951754
62661.38647,-9.170886237,0.001956253
62805.83588,-9.170886237,0.001960763
62950.61829,-9.170886237,0.001965283
63095.73445,-9.170886237,0.001969813
63241.18514,-9.170886237,0.001974354
63386.97113,-9.170886237,0.001978905
63533.09319,-9.170886237,0.001983467
63679.55209,-9.170886237,0.00198804
63826.34862,-9.170886237,0.001992623
63973.48355,-9.170886237,0.001997216
64120.95766,-9.170886237,0.00200182
64268.77173,-9.170886236,0.002006435
64416.92655,-9.170886236,0.00201106
64565.4229,-9.170886236,0.002015696
64714.26157,-9.170886236,0.002020343
64863.44335,-9.170886236,0.002025
65012.96903,-9.170886236,0.002029668
65162.83941,-9.170886236,0.002034347
65313.05526,-9.170886236,0.002039037
65463.61741,-9.170886236,0.002043737
65614.52663,-9.170886236,0.002048448
65765.78374,-9.170886236,0.002053171
65917.38952,-9.170886235,0.002057904
66069.3448,-9.170886235,0.002062648
66221.65037,-9.170886235,0.002067402
66374.30704,-9.170886235,0.002072168
66527.31562,-9.170886235,0.002076945
66680.67692,-9.170886235,0.002081733
66834.39176,-9.170886235,0.002086532
66988.46094,-9.170886235,0.002091342
67142.88529,-9.170886235,0.002096163
67297.66563,-9.170886235,0.002100995
67452.80277,-9.170886235,0.002105838
67608.29754,-9.170886234,0.002110693
67764.15076,-9.170886234,0.002115558
67920.36326,-9.170886234,0.002120435
68076.93587,-9.170886234,0.002125323
68233.86941,-9.170886234,0.002130223
68391.16473,-9.170886234,0.002135133
68548.82265,-9.170886234,0.002140055
68706.844,-9.170886234,0.002144989
68865.22963,-9.170886234,0.002149934
69023.98038,-9.170886234,0.00215489
69183.09709,-9.170886234,0.002159857
69342.5806,-9.170886233,0.002164836
69502.43176,-9.170886233,0.002169827
69662.65141,-9.170886233,0.002174829
69823.24041,-9.170886233,0.002179842
69984.1996,-9.170886233,0.002184867
70145.52984,-9.170886233,0.002189904
70307.23199,-9.170886233,0.002194952
70469.3069,-9.170886233,0.002200012
70631.75543,-9.170886233,0.002205083
70794.57844,-9.170886233,0.002210167
70957.7768,-9.170886232,0.002215262
71121.35137,-9.170886232,0.002220368
71285.30301,-9.170886232,0.002225487
71449.63261,-9.170886232,0.002230617
71614.34102,-9.170886232,0.002235759
71779.42913,-9.170886232,0.002240913
71944.8978,-9.170886232,0.002246079
72110.74792,-9.170886232,0.002251257
72276.98036,-9.170886232,0.002256446
72443.59601,-9.170886231,0.002261648
72610.59574,-9.170886231,0.002266862
72777.98045,-9.170886231,0.002272087
72945.75103,-9.170886231,0.002277325
73113.90835,-9.170886231,0.002282575
73282.45331,-9.170886231,0.002287837
73451.38682,-9.170886231,0.002293111
73620.70975,-9.170886231,0.002298397
73790.42301,-9.170886231,0.002303695
73960.52751,-9.17088623,0.002309006
74131.02413,-9.17088623,0.002314329
74301.91379,-9.17088623,0.002319664
74473.19739,-9.17088623,0.002325011
74644.87584,-9.17088623,0.002330371
74816.95005,-9.17088623,0.002335743
74989.42093,-9.17088623,0.002341127
75162.2894,-9.17088623,0.002346524
75335.55637,-9.17088623,0.002351933
75509.22277,-9.170886229,0.002357355
75683.2895,-9.170886229,0.002362789
75857.7575,-9.170886229,0.002368236
76032.62769,-9.170886229,0.002373696
76207.901,-9.170886229,0.002379168
76383.57836,-9.170886229,0.002384652
76559.66069,-9.170886229,0.002390149
76736.14894,-9.170886229,0.002395659
76913.04403,-9.170886228,0.002401182
77090.34691,-9.170886228,0.002406717
77268.05851,-9.170886228,0.002412265
77446.17978,-9.170886228,0.002417826
77624.71166,-9.170886228,0.0024234
77803.6551,-9.170886228,0.002428986
77983.01105,-9.170886228,0.002434585
78162.78046,-9.170886228,0.002440198
78342.96428,-9.170886227,0.002445823
78523.56346,-9.170886227,0.002451461
78704.57897,-9.170886227,0.002457112
78886.01176,-9.170886227,0.002462777
79067.8628,-9.170886227,0.002468454
79250.13305,-9.170886227,0.002474144
79432.82347,-9.170886227,0.002479848
79615.93504,-9.170886227,0.002485564
79799.46873,-9.170886226,0.002491294
79983.4255,-9.170886226,0.002497037
80167.80634,-9.170886226,0.002502794
80352.61222,-9.170886226,0.002508563
80537.84412,-9.170886226,0.002514346
80723.50302,-9.170886226,0.002520142
80909.58992,-9.170886226,0.002525952
81096.10579,-9.170886226,0.002531775
81283.05162,-9.170886225,0.002537611
81470.4284,-9.170886225,0.002543461
81658.23714,-9.170886225,0.002549324
81846.47881,-9.170886225,0.002555201
82035.15443,-9.170886225,0.002561091
82224.26499,-9.170886225,0.002566995
82413.8115,-9.170886225,0.002572913
82603.79496,-9.170886224,0.002578844
82794.21637,-9.170886224,0.002584789
82985.07675,-9.170886224,0.002590747
83176.37711,-9.170886224,0.002596719
83368.11846,-9.170886224,0.002602705
83560.30182,-9.170886224,0.002608705
83752.92821,-9.170886224,0.002614719
83945.99865,-9.170886223,0.002620747
84139.51416,-9.170886223,0.002626788
84333.47578,-9.170886223,0.002632843
84527.88452,-9.170886223,0.002638913
84722.74141,-9.170886223,0.002644996
84918.0475,-9.170886223,0.002651093
85113.80382,-9.170886223,0.002657205
85310.0114,-9.170886222,0.00266333
85506.67129,-9.170886222,0.00266947
85703.78452,-9.170886222,0.002675624
85901.35215,-9.170886222,0.002681792
86099.37522,-9.170886222,0.002687974
86297.85478,-9.170886222,0.00269417
86496.79188,-9.170886221,0.002700381
86696.18758,-9.170886221,0.002706606
86896.04293,-9.170886221,0.002712845
87096.359,-9.170886221,0.002719099
87297.13684,-9.170886221,0.002725367
87498.37752,-9.170886221,0.00273165
87700.08211,-9.170886221,0.002737947
87902.25168,-9.17088622,0.002744259
88104.8873,-9.17088622,0.002750585
88307.99004,-9.17088622,0.002756925
88511.56098,-9.17088622,0.002763281
88715.6012,-9.17088622,0.002769651
88920.11179,-9.17088622,0.002776036
89125.09381,-9.170886219,0.002782435
89330.54837,-9.170886219,0.002788849
89536.47655,-9.170886219,0.002795278
89742.87945,-9.170886219,0.002801722
89949.75815,-9.170886219,0.002808181
90157.11376,-9.170886219,0.002814654
90364.94737,-9.170886218,0.002821143
90573.26009,-9.170886218,0.002827646
90782.05302,-9.170886218,0.002834164
90991.32726,-9.170886218,0.002840698
91201.08394,-9.170886218,0.002847246
91411.32415,-9.170886218,0.00285381
91622.04901,-9.170886217,0.002860389
91833.25965,-9.170886217,0.002866982
92044.95718,-9.170886217,0.002873591
92257.14272,-9.170886217,0.002880216
92469.81739,-9.170886217,0.002886855
92682.98234,-9.170886217,0.00289351
92896.63868,-9.170886216,0.002900181
93110.78755,-9.170886216,0.002906866
93325.43008,-9.170886216,0.002913567
93540.56741,-9.170886216,0.002920284
93756.20069,-9.170886216,0.002927016
93972.33106,-9.170886215,0.002933763
94188.95965,-9.170886215,0.002940526
94406.08763,-9.170886215,0.002947305
94623.71614,-9.170886215,0.002954099
94841.84633,-9.170886215,0.002960909
95060.47937,-9.170886215,0.002967734
95279.6164,-9.170886214,0.002974576
95499.2586,-9.170886214,0.002981433
95719.40713,-9.170886214,0.002988306
95940.06315,-9.170886214,0.002995194
96161.22784,-9.170886214,0.003002099
96382.90236,-9.170886213,0.00300902
96605.0879,-9.170886213,0.003015956
96827.78563,-9.170886213,0.003022909
97050.99672,-9.170886213,0.003029877
97274.72238,-9.170886213,0.003036862
97498.96377,-9.170886212,0.003043862
97723.7221,-9.170886212,0.003050879
97948.99854,-9.170886212,0.003057912
98174.7943,-9.170886212,0.003064962
98401.11058,-9.170886212,0.003072027
98627.94856,-9.170886211,0.003079109
98855.30947,-9.170886211,0.003086207
99083.19449,-9.170886211,0.003093321
99311.60484,-9.170886211,0.003100452
99540.54174,-9.170886211,0.003107599
99770.00638,-9.17088621,0.003114763
100000,-9.17088621,0.003121943
100230.5238,-9.17088621,0.00312914
100461.579,-9.17088621,0.003136354
100693.1669,-9.17088621,0.003143584
100925.2886,-9.170886209,0.00315083
101157.9454,-9.170886209,0.003158094
101391.1386,-9.170886209,0.003165374
101624.8693,-9.170886209,0.003172671
101859.1388,-9.170886209,0.003179985
102093.9484,-9.170886208,0.003187315
102329.2992,-9.170886208,0.003194663
102565.1926,-9.170886208,0.003202027
102801.6298,-9.170886208,0.003209409
103038.612,-9.170886207,0.003216807
103276.1406,-9.170886207,0.003224223
103514.2167,-9.170886207,0.003231655
103752.8416,-9.170886207,0.003239105
103992.0166,-9.170886207,0.003246572
104231.7429,-9.170886206,0.003254056
104472.0219,-9.170886206,0.003261557
104712.8548,-9.170886206,0.003269076
104954.2429,-9.170886206,0.003276612
105196.1874,-9.170886205,0.003284165
105438.6896,-9.170886205,0.003291736
105681.7509,-9.170886205,0.003299324
105925.3725,-9.170886205,0.00330693
106169.5557,-9.170886205,0.003314553
106414.3018,-9.170886204,0.003322194
106659.6121,-9.170886204,0.003329853
106905.4879,-9.170886204,0.003337529
107151.9305,-9.170886204,0.003345223
107398.9412,-9.170886203,0.003352934
107646.5214,-9.170886203,0.003360663
107894.6722,-9.170886203,0.003368411
108143.3951,-9.170886203,0.003376176
108392.6914,-9.170886202,0.003383958
108642.5624,-9.170886202,0.003391759
108893.0093,-9.170886202,0.003399578
109144.0336,-9.170886202,0.003407415
109395.6366,-9.170886201,0.00341527
109647.8196,-9.170886201,0.003423143
109900.5839,-9.170886201,0.003431034
110153.931,-9.170886201,0.003438943
110407.862,-9.1708862,0.003446871
110662.3784,-9.1708862,0.003454817
110917.4815,-9.1708862,0.003462781
111173.1727,-9.1708862,0.003470764
111429.4534,-9.170886199,0.003478764
111686.3248,-9.170886199,0.003486784
111943.7883,-9.170886199,0.003494822
112201.8454,-9.170886199,0.003502878
112460.4974,-9.170886198,0.003510953
112719.7456,-9.170886198,0.003519047
112979.5915,-9.170886198,0.003527159
113240.0363,-9.170886198,0.00353529
113501.0816,-9.170886197,0.00354344
113762.7286,-9.170886197,0.003551608
114024.9788,-9.170886197,0.003559795
114287.8335,-9.170886197,0.003568001
114551.2941,-9.170886196,0.003576227
114815.3621,-9.170886196,0.003584471
115080.0389,-9.170886196,0.003592734
115345.3258,-9.170886195,0.003601016
115611.2242,-9.170886195,0.003609317
115877.7356,-9.170886195,0.003617637
116144.8614,-9.170886195,0.003625977
116412.6029,-9.170886194,0.003634336
116680.9617,-9.170886194,0.003642714
116949.9391,-9.170886194,0.003651111
117219.5366,-9.170886193,0.003659528
117489.7555,-9.170886193,0.003667964
117760.5974,-9.170886193,0.003676419
118032.0636,-9.170886193,0.003684894
118304.1556,-9.170886192,0.003693389
118576.8748,-9.170886192,0.003701903
118850.2227,-9.170886192,0.003710437
119124.2008,-9.170886191,0.00371899
119398.8104,-9.170886191,0.003727563
119674.0531,-9.170886191,0.003736156
119949.9303,-9.170886191,0.003744769
120226.4435,-9.17088619,0.003753402
120503.594,-9.17088619,0.003762054
120781.3835,-9.17088619,0.003770726
121059.8134,-9.170886189,0.003779419
121338.885,-9.170886189,0.003788131
121618.6001,-9.170886189,0.003796864
121898.9599,-9.170886188,0.003805617
122179.966,-9.170886188,0.003814389
122461.6199,-9.170886188,0.003823182
122743.9231,-9.170886188,0.003831996
123026.8771,-9.170886187,0.003840829
123310.4833,-9.170886187,0.003849684
123594.7433,-9.170886187,0.003858558
123879.6587,-9.170886186,0.003867453
124165.2308,-9.170886186,0.003876368
124451.4612,-9.170886186,0.003885304
124738.3514,-9.170886185,0.003894261
125025.903,-9.170886185,0.003903238
125314.1175,-9.170886185,0.003912236
125602.9964,-9.170886184,0.003921254
125892.5412,-9.170886184,0.003930294
126182.7535,-9.170886184,0.003939354
126473.6347,-9.170886183,0.003948435
126765.1866,-9.170886183,0.003957537
127057.4105,-9.170886183,0.00396666
127350.3081,-9.170886182,0.003975805
127643.8809,-9.170886182,0.00398497
127938.1304,-9.170886182,0.003994156
128233.0583,-9.170886181,0.004003364
128528.666,-9.170886181,0.004012592
128824.9552,-9.170886181,0.004021842
129121.9274,-9.17088618,0.004031113
129419.5841,-9.17088618,0.004040406
129717.9271,-9.17088618,0.00404972
130016.9578,-9.170886179,0.004059056
130316.6778,-9.170886179,0.004068413
130617.0888,-9.170886179,0.004077792
130918.1923,-9.170886178,0.004087192
131219.9899,-9.170886178,0.004096614
131522.4832,-9.170886178,0.004106057
131825.6739,-9.170886177,0.004115523
132129.5634,-9.170886177,0.00412501
132434.1535,-9.170886177,0.004134519
132739.4458,-9.170886176,0.00414405
133045.4418,-9.170886176,0.004153603
133352.1432,-9.170886175,0.004163178
133659.5517,-9.170886175,0.004172776
133967.6687,-9.170886175,0.004182395
134276.4961,-9.170886174,0.004192036
134586.0354,-9.170886174,0.0042017
134896.2883,-9.170886174,0.004211386
135207.2563,-9.170886173,0.004221094
135518.9412,-9.170886173,0.004230825
135831.3447,-9.170886172,0.004240578
136144.4682,-9.170886172,0.004250353
136458.3137,-9.170886172,0.004260151
136772.8826,-9.170886171,0.004269972
137088.1766,-9.170886171,0.004279815
137404.1975,-9.170886171,0.004289681
137720.9469,-9.17088617,0.00429957
138038.4265,-9.17088617,0.004309482
138356.6379,-9.170886169,0.004319416
138675.5829,-9.170886169,0.004329373
138995.2631,-9.170886169,0.004339353
139315.6803,-9.170886168,0.004349357
139636.8361,-9.170886168,0.004359383
139958.7323,-9.170886167,0.004369432
140281.3705,-9.170886167,0.004379505
140604.7524,-9.170886167,0.004389601
140928.8798,-9.170886166,0.00439972
141253.7545,-9.170886166,0.004409862
141579.378,-9.170886165,0.004420028
141905.7522,-9.170886165,0.004430217
142232.8787,-9.170886164,0.00444043
142560.7594,-9.170886164,0.004450666
142889.3959,-9.170886164,0.004460926
143218.7899,-9.170886163,0.00447121
143548.9433,-9.170886163,0.004481517
143879.8578,-9.170886162,0.004491848
144211.5352,-9.170886162,0.004502202
144543.9771,-9.170886162,0.004512581
144877.1854,-9.170886161,0.004522984
145211.1618,-9.170886161,0.00453341
145545.9081,-9.17088616,0.004543861
145881.426,-9.17088616,0.004554336
146217.7174,-9.170886159,0.004564834
146554.7841,-9.170886159,0.004575357
146892.6278,-9.170886158,0.004585905
147231.2502,-9.170886158,0.004596476
147570.6533,-9.170886158,0.004607072
147910.8388,-9.170886157,0.004617693
148251.8085,-9.170886157,0.004628338
148593.5642,-9.170886156,0.004639007
148936.1078,-9.170886156,0.004649701
149279.441,-9.170886155,0.00466042
149623.5656,-9.170886155,0.004671163
149968.4836,-9.170886154,0.004681931
150314.1966,-9.170886154,0.004692724
150660.7066,-9.170886153,0.004703542
151008.0154,-9.170886153,0.004714385
151356.1248,-9.170886153,0.004725253
151705.0367,-9.170886152,0.004736145
152054.753,-9.170886152,0.004747063
152405.2754,-9.170886151,0.004758006
152756.6058,-9.170886151,0.004768975
153108.7462,-9.17088615,0.004779968
153461.6983,-9.17088615,0.004790987
153815.464,-9.170886149,0.004802032
154170.0453,-9.170886149,0.004813102
154525.444,-9.170886148,0.004824197
154881.6619,-9.170886148,0.004835318
